STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
48,367,140408,4270,32.892042,-97.588446
48,367,140409,3442,32.91734,-97.633407
48,367,140410,3426,32.945451,-97.749285
48,367,140411,3814,32.865308,-97.722587
48,367,140501,7307,32.875817,-97.833631
48,367,140502,6475,32.842372,-97.96996
48,367,140601,7178,32.728372,-97.931011
48,367,140602,9585,32.631014,-97.832087
48,367,140703,6436,32.723626,-97.690099
48,367,140704,7495,32.678418,-97.637621
48,367,140705,7148,32.759897,-97.702282
48,367,140706,6557,32.71811,-97.624325
48,369,950200,4968,34.640419,-102.721106
48,369,950300,5301,34.443655,-102.90436
48,371,950100,2383,30.977077,-102.213792
48,371,950300,3246,30.890025,-102.879388
48,371,950400,4262,30.891518,-102.8941
48,371,950500,5616,30.875238,-102.905972
48,373,210101,4626,30.60866,-94.886146
48,373,210102,6526,30.653936,-94.815718
48,373,210203,6598,30.709797,-95.018049
48,373,210204,4102,30.664464,-94.974367
48,373,210205,2482,30.719512,-95.085467
48,373,210206,3338,30.787987,-95.079608
48,373,210301,3836,30.829935,-95.115859
48,373,210302,4354,30.772392,-94.949314
48,373,210400,4859,30.989409,-94.809562
48,373,210500,4692,30.74851,-94.837245
48,375,10100,1949,35.185984,-101.909483
48,375,10200,1961,35.18645,-101.892936
48,375,10300,1251,35.184892,-101.872949
48,375,10400,3365,35.189086,-101.856883
48,375,10600,2168,35.186957,-101.822946
48,375,10700,3262,35.187861,-101.80331
48,375,11000,2304,35.201846,-101.805852
48,375,11500,4155,35.201691,-101.856604
48,375,11600,4211,35.197806,-101.878674
48,375,11700,4540,35.194112,-101.911529
48,375,11800,3739,35.201433,-101.894115
48,375,11900,3205,35.207132,-101.875314
48,375,12000,1745,35.215548,-101.862056
48,375,12200,3946,35.219026,-101.81667
48,375,12600,3255,35.229629,-101.789565
48,375,12800,5053,35.228773,-101.821532
48,375,13000,1695,35.229531,-101.854056
48,375,13200,1636,35.214837,-101.892231
48,375,13300,4928,35.232558,-101.909011
48,375,13400,3007,35.296504,-101.863446
48,375,13900,3390,35.241798,-101.823875
48,375,14100,2684,35.244918,-101.786911
48,375,14300,5266,35.273668,-101.948182
48,375,14401,7786,35.246451,-101.713636
48,375,14500,6184,35.195968,-101.784359
48,375,14700,4934,35.19367,-101.840547
48,375,14800,2502,35.225903,-101.839544
48,375,14900,5901,35.226925,-101.768998
48,375,15000,6964,35.232368,-101.803623
48,375,15100,3296,35.280902,-101.821255
48,375,15200,2825,35.257838,-101.829067
48,375,15300,5002,35.217242,-101.8748
48,375,15400,2964,35.202967,-101.82497
48,375,980000,0,35.218206,-101.702566
48,377,950100,2634,30.289448,-104.066501
48,377,950200,5184,29.562662,-104.359072
48,379,950100,6398,32.875823,-95.734275
48,379,950200,4516,32.900551,-95.886078
48,381,20100,2101,35.179731,-101.912098
48,381,20200,2059,35.179595,-101.891593
48,381,20300,1987,35.180628,-101.874472
48,381,20400,1864,35.178265,-101.85814
48,381,20500,3982,35.173308,-101.844206
48,381,20600,3867,35.180942,-101.794613
48,381,20800,6623,35.157051,-101.856641
48,381,20900,2892,35.169739,-101.855068
48,381,21000,2420,35.15494,-101.871947
48,381,21101,3962,35.171787,-101.875568
48,381,21102,2369,35.160935,-101.880405
48,381,21200,5208,35.169014,-101.892675
48,381,21300,5288,35.153833,-101.893192
48,381,21500,4843,35.132099,-101.892317
48,381,21602,5096,35.168275,-101.910967
48,381,21603,1932,35.179855,-101.929879
48,381,21604,4468,35.169582,-101.928236
48,381,21605,1955,35.150919,-101.911902
48,381,21606,5121,35.138937,-101.911117
48,381,21608,6097,35.130497,-101.923662
48,381,21609,3278,35.149079,-101.928093
48,381,21702,4325,35.082131,-101.792566
48,381,21703,6466,35.06515,-101.893204
48,381,21704,6988,35.05814,-101.964035
48,381,21801,6236,34.978946,-101.932027
48,381,21802,5426,34.978173,-101.911078
48,381,21900,4125,34.970632,-101.902447
48,381,22001,4328,35.135408,-101.867214
48,381,22002,5419,35.162839,-101.811554
48,383,950100,3367,31.215015,-101.465521
48,385,950100,3309,29.719686,-99.841559
48,387,950100,2645,33.553042,-94.83405
48,387,950500,4907,33.618434,-95.058125
48,387,950600,2758,33.468118,-95.189686
48,387,950700,2550,33.717541,-95.214171
48,389,950100,4319,31.406146,-103.556289
48,389,950200,2392,31.425394,-103.494705
48,389,950300,2002,31.418618,-103.496323
48,389,950400,4095,31.40705,-103.506026
48,389,950500,975,30.997743,-103.709807
48,391,950200,3699,28.317889,-97.280663
48,391,950400,3684,28.26278,-97.207702
48,393,950100,929,35.720593,-100.705316
48,395,960100,2025,31.155442,-96.66018
48,395,960200,1480,30.981011,-96.667666
48,395,960300,4520,31.070864,-96.436802
48,395,960400,2935,30.851881,-96.489937
48,395,960500,5662,30.881941,-96.592884
48,397,40101,6253,32.942637,-96.474995
48,397,40102,6716,32.955821,-96.490215
48,397,40200,4430,32.948778,-96.448334
48,397,40301,5558,32.909071,-96.512724
48,397,40302,7228,32.916295,-96.461936
48,397,40401,9404,32.942307,-96.343231
48,397,40402,9026,32.956388,-96.374196
48,397,40503,6861,32.88781,-96.454424
48,397,40504,6206,32.862705,-96.48286
48,397,40505,10063,32.889908,-96.400394
48,397,40506,6592,32.855712,-96.444301
48,399,950100,1386,31.967553,-99.98549
48,399,950200,2339,31.95919,-99.962717
48,399,950500,1974,31.625552,-100.121421
48,399,950600,4802,31.748079,-99.9598
48,401,950100,5779,32.324816,-94.598628
48,401,950200,3102,32.339299,-94.774799
48,401,950300,5931,32.356081,-94.859689
48,401,950400,5384,32.272713,-94.948594
48,401,950501,5138,32.132056,-94.792148
48,401,950502,4481,32.187905,-94.840375
48,401,950600,2226,32.103887,-94.668202
48,401,950700,5512,32.171563,-94.794428
48,401,950800,4302,32.151072,-94.815367
48,401,950900,3477,32.142155,-94.799325
48,401,951000,2469,32.142742,-94.945843
48,401,951100,2799,31.954726,-94.869789
48,401,951200,2730,31.910616,-94.628118
48,403,950100,2475,31.470359,-93.81824
48,403,950200,3253,31.286464,-93.981291
48,403,950300,5106,31.307876,-93.781728
48,405,950100,3473,31.498003,-94.152298
48,405,950200,2732,31.531273,-94.116786
48,405,950300,2660,31.282311,-94.183103
48,407,200101,6336,30.493317,-94.980979
48,407,200102,10069,30.447427,-95.186018
48,407,200200,5001,30.605541,-95.112466
48,407,200300,4978,30.76321,-95.231686
48,409,10201,3678,27.898269,-97.153878
48,409,10202,4720,27.912492,-97.163594
48,409,10301,4241,27.881928,-97.197309
48,409,10302,4768,27.859776,-97.208629
48,409,10500,1946,27.921021,-97.293652
48,409,10601,5517,27.883646,-97.331187
48,409,10602,4008,27.894885,-97.324752
48,409,10603,2478,27.884687,-97.303888
48,409,10604,2961,27.876372,-97.316176
48,409,10700,3663,27.921298,-97.28082
48,409,10800,4544,27.976941,-97.395625
48,409,10900,4580,28.006045,-97.583504
48,409,11000,6812,28.031365,-97.507127
48,409,11100,2717,27.945961,-97.585132
48,409,11200,3060,28.072957,-97.837123
48,409,11300,5111,28.094781,-97.826889
48,411,950100,2628,31.196839,-98.72366
48,411,950200,3503,31.186255,-98.793156
48,413,950300,3461,30.875183,-100.581777
48,415,950100,4849,32.734949,-100.878123
48,415,950200,1221,32.688203,-101.01904
48,415,950300,5795,32.703789,-100.928006
48,415,950600,5056,32.684723,-100.877901
48,417,950300,3378,32.688185,-99.308669
48,419,950100,5109,31.941335,-94.130758
48,419,950200,3809,31.882718,-94.394344
48,419,950300,4605,31.82755,-94.182765
48,419,950400,6003,31.79361,-94.177785
48,419,950500,2744,31.70256,-94.230424
48,419,950600,3178,31.718571,-93.962144
48,421,950200,3034,36.336364,-101.996669
48,423,100,6102,32.361654,-95.332432
48,423,201,3760,32.376279,-95.313175
48,423,202,2167,32.364524,-95.309671
48,423,300,6076,32.370031,-95.290715
48,423,400,2440,32.353411,-95.319053
48,423,500,2664,32.351539,-95.302025
48,423,600,2061,32.351568,-95.28523
48,423,700,4312,32.325779,-95.32651
48,423,800,5852,32.336593,-95.306275
48,423,900,4710,32.33915,-95.279531
48,423,1000,4984,32.316501,-95.312507
48,423,1101,3637,32.31973,-95.293399
48,423,1102,2402,32.308311,-95.289003
48,423,1200,3518,32.324105,-95.275341
48,423,1300,2204,32.328089,-95.258209
48,423,1401,8375,32.509885,-95.493292
48,423,1403,7156,32.491689,-95.40235
48,423,1404,5724,32.537304,-95.405149
48,423,1500,5646,32.495469,-95.14893
48,423,1601,6131,32.410559,-95.366794
48,423,1602,4319,32.309219,-95.386108
48,423,1604,6196,32.35601,-95.376367
48,423,1700,8493,32.408498,-95.25952
48,423,1801,6336,32.364128,-95.088385
48,423,1802,7928,32.327593,-95.217809
48,423,1803,5110,32.311687,-95.254108
48,423,1901,5685,32.290256,-95.311985
48,423,1905,8477,32.270386,-95.331349
48,423,1906,5347,32.231331,-95.366053
48,423,1907,6087,32.180592,-95.445622
48,423,1908,9737,32.175078,-95.337521
48,423,2003,3927,32.300714,-95.272856
48,423,2004,2523,32.294362,-95.29076
48,423,2006,3373,32.275543,-95.296251
48,423,2007,7308,32.279077,-95.264501
48,423,2008,5377,32.253467,-95.301087
48,423,2009,7741,32.225732,-95.211716
48,423,2101,4053,32.169267,-95.0903
48,423,2102,5717,32.252164,-95.122177
48,423,2200,6055,32.200654,-95.241198
48,423,980000,4,32.355089,-95.403
48,425,100,6739,32.238933,-97.752729
48,425,200,1751,32.233781,-97.753098
48,427,950101,1268,26.678227,-98.515229
48,427,950104,3743,26.398709,-98.877897
48,427,950105,3417,26.401437,-98.913995
48,427,950106,3407,26.349153,-98.757222
48,427,950107,4045,26.361608,-98.77507
48,427,950108,2818,26.411462,-98.78656
48,427,950202,2660,26.494399,-99.07967
48,427,950203,3886,26.408314,-98.985813
48,427,950204,5162,26.412976,-98.963631
48,427,950401,6422,26.303557,-98.66859
48,427,950402,5178,26.328741,-98.638995
48,427,950500,4915,26.382609,-98.813447
48,427,950600,6685,26.38374,-98.83702
48,427,950701,3922,26.411752,-99.015927
48,427,950702,3440,26.402466,-98.998754
48,429,950200,4149,32.757457,-98.917471
48,429,950300,2342,32.754931,-98.890751
48,429,950500,3139,32.749418,-98.896828
48,431,950100,1143,31.839559,-100.993423
48,433,950300,1490,33.145963,-100.236102
48,435,950300,4128,30.562364,-100.630735
48,437,950200,2016,34.61819,-101.805097
48,437,950300,4541,34.539613,-101.765888
48,437,950400,1297,34.37039,-101.73933
48,439,100101,5882,32.788196,-97.300139
48,439,100102,4849,32.779504,-97.30952
48,439,100201,4771,32.802195,-97.33019
48,439,100202,5449,32.80261,-97.340109
48,439,100300,4690,32.800033,-97.356601
48,439,100400,7514,32.788472,-97.363867
48,439,100501,9707,32.808574,-97.380247
48,439,100502,7491,32.794882,-97.384717
48,439,100601,2027,32.82158,-97.478261
48,439,100602,3759,32.778889,-97.415929
48,439,100700,4847,32.768643,-97.388779
48,439,100800,5901,32.776292,-97.359431
48,439,100900,2009,32.780295,-97.350334
48,439,101201,1966,32.774652,-97.269847
48,439,101202,4769,32.769477,-97.298518
48,439,101301,5053,32.741649,-97.21555
48,439,101302,2801,32.730975,-97.220314
48,439,101401,4931,32.752827,-97.249117
48,439,101402,3674,32.738369,-97.262983
48,439,101403,4504,32.739876,-97.244055
48,439,101500,4328,32.743886,-97.276464
48,439,101700,2620,32.751349,-97.31326
48,439,102000,1316,32.753126,-97.356563
48,439,102100,4782,32.758636,-97.370075
48,439,102201,3344,32.749576,-97.396528
48,439,102202,2626,32.739471,-97.394136
48,439,102301,3176,32.727219,-97.437415
48,439,102302,5551,32.705989,-97.444881
48,439,102401,3698,32.723474,-97.417644
48,439,102402,4185,32.710635,-97.429799
48,439,102500,3546,32.721946,-97.405908
48,439,102601,3557,32.726939,-97.394146
48,439,102602,3581,32.730514,-97.384147
48,439,102700,3179,32.740598,-97.376391
48,439,102800,1153,32.730038,-97.352599
48,439,103500,5851,32.731755,-97.279667
48,439,103601,2800,32.727133,-97.246458
48,439,103602,2105,32.724836,-97.232104
48,439,103701,4348,32.723094,-97.278659
48,439,103702,2799,32.722864,-97.264875
48,439,103800,3559,32.720974,-97.303515
48,439,104100,3468,32.723188,-97.337519
48,439,104201,5922,32.710723,-97.363311
48,439,104202,3284,32.695245,-97.368366
48,439,104300,5754,32.710589,-97.352871
48,439,104400,5452,32.707295,-97.33823
48,439,104502,2968,32.708174,-97.325913
48,439,104503,2643,32.693514,-97.325113
48,439,104504,3206,32.690593,-97.313359
48,439,104505,3651,32.710186,-97.314226
48,439,104601,3687,32.712247,-97.270156
48,439,104602,4751,32.698948,-97.271597
48,439,104603,3775,32.686356,-97.27177
48,439,104604,2723,32.711616,-97.288264
48,439,104605,4131,32.696591,-97.294013
48,439,104701,4916,32.692158,-97.336373
48,439,104702,3329,32.67997,-97.336855
48,439,104802,5649,32.677866,-97.352501
48,439,104803,6211,32.696065,-97.345989
48,439,104804,2840,32.689344,-97.353867
48,439,104900,2711,32.802999,-97.296478
48,439,105001,5950,32.816989,-97.334649
48,439,105006,870,32.815857,-97.312409
48,439,105007,4557,32.854042,-97.302465
48,439,105008,7381,32.85505,-97.324874
48,439,105201,5523,32.731985,-97.458451
48,439,105203,2202,32.720429,-97.467918
48,439,105204,3143,32.732088,-97.476737
48,439,105205,4502,32.730911,-97.469752
48,439,105403,5973,32.710471,-97.379546
48,439,105404,3856,32.686131,-97.384865
48,439,105405,3600,32.697046,-97.407709
48,439,105406,5025,32.700327,-97.422152
48,439,105502,5368,32.661395,-97.3789
48,439,105503,5787,32.65296,-97.398168
48,439,105505,4557,32.670137,-97.391905
48,439,105507,6609,32.667022,-97.428687
48,439,105508,6648,32.656184,-97.412416
48,439,105510,7660,32.634975,-97.399794
48,439,105511,5815,32.634645,-97.379435
48,439,105512,4187,32.64565,-97.383152
48,439,105513,2889,32.672161,-97.414056
48,439,105514,2535,32.67336,-97.404228
48,439,105600,5053,32.67802,-97.366375
48,439,105701,3695,32.663539,-97.361531
48,439,105703,3681,32.654341,-97.363302
48,439,105704,8403,32.6424,-97.360426
48,439,105800,4322,32.665935,-97.342503
48,439,105901,3335,32.679843,-97.32243
48,439,105902,6162,32.681443,-97.299418
48,439,106001,7483,32.642659,-97.334347
48,439,106002,3463,32.656954,-97.30429
48,439,106004,5273,32.626178,-97.286142
48,439,106101,1629,32.69117,-97.256205
48,439,106102,3671,32.675425,-97.251107
48,439,106201,3467,32.70743,-97.258528
48,439,106202,4399,32.708528,-97.24743
48,439,106300,3001,32.715814,-97.237154
48,439,106400,2154,32.688226,-97.233907
48,439,106502,2405,32.7542,-97.226588
48,439,106503,5065,32.751866,-97.208488
48,439,106507,1900,32.765286,-97.249246
48,439,106509,4019,32.778042,-97.157704
48,439,106510,8129,32.79725,-97.189222
48,439,106511,6634,32.769092,-97.195956
48,439,106512,4423,32.754611,-97.191332
48,439,106513,2935,32.74052,-97.190309
48,439,106514,4943,32.752706,-97.168859
48,439,106515,3824,32.769527,-97.227181
48,439,106516,5327,32.763665,-97.227784
48,439,106517,7387,32.817687,-97.081829
48,439,106518,3115,32.820775,-97.053904
48,439,106600,2286,32.801005,-97.423329
48,439,106700,2158,32.826378,-97.429436
48,439,110101,6616,32.830143,-97.265383
48,439,110102,4223,32.808383,-97.267243
48,439,110202,3808,32.802281,-97.28223
48,439,110203,8748,32.852012,-97.279447
48,439,110204,6716,32.82048,-97.281054
48,439,110301,3907,32.794342,-97.261608
48,439,110302,5044,32.788038,-97.282758
48,439,110401,4657,32.811729,-97.438616
48,439,110402,4686,32.803297,-97.402461
48,439,110500,7885,32.776458,-97.397621
48,439,110600,2472,32.758392,-97.416621
48,439,110701,6855,32.766612,-97.464395
48,439,110703,4726,32.749714,-97.468451
48,439,110704,4535,32.748126,-97.455406
48,439,110805,6058,32.752197,-97.492683
48,439,110806,4580,32.752312,-97.512094
48,439,110807,5581,32.727837,-97.508233
48,439,110808,1900,32.686645,-97.510902
48,439,110809,1839,32.666522,-97.496688
48,439,110901,4414,32.707443,-97.462213
48,439,110903,1471,32.690414,-97.422853
48,439,110905,4336,32.674373,-97.444845
48,439,110906,4378,32.670128,-97.46237
48,439,110907,2993,32.67091,-97.480639
48,439,111003,2776,32.654214,-97.34495
48,439,111005,9204,32.628775,-97.341765
48,439,111008,7216,32.579517,-97.370467
48,439,111010,2841,32.606922,-97.496011
48,439,111011,9155,32.616235,-97.378816
48,439,111012,8234,32.625707,-97.363181
48,439,111013,7863,32.589376,-97.335162
48,439,111015,2385,32.572931,-97.35245
48,439,111016,9243,32.562601,-97.336178
48,439,111017,10274,32.617065,-97.398461
48,439,111018,2219,32.566378,-97.399896
48,439,111102,5697,32.652925,-97.269566
48,439,111103,3968,32.668557,-97.258776
48,439,111104,2820,32.667752,-97.273052
48,439,111202,6095,32.630604,-97.285134
48,439,111203,5564,32.59177,-97.294097
48,439,111204,4722,32.566723,-97.274342
48,439,111301,9405,32.583556,-97.207927
48,439,111304,6912,32.595686,-97.122454
48,439,111306,4718,32.576479,-97.160287
48,439,111307,3036,32.583264,-97.144643
48,439,111308,1596,32.569975,-97.129532
48,439,111309,4713,32.558595,-97.131302
48,439,111310,7937,32.606848,-97.091067
48,439,111311,6124,32.597296,-97.101513
48,439,111312,3440,32.582019,-97.113015
48,439,111313,5826,32.576984,-97.07733
48,439,111314,4167,32.55788,-97.065092
48,439,111402,5939,32.643135,-97.171107
48,439,111404,8336,32.656399,-97.21243
48,439,111405,2356,32.636317,-97.226567
48,439,111406,3707,32.606899,-97.153862
48,439,111407,3241,32.634328,-97.145286
48,439,111408,2967,32.624335,-97.185331
48,439,111409,5071,32.637213,-97.151661
48,439,111505,3978,32.726906,-97.156371
48,439,111506,5781,32.714796,-97.163506
48,439,111513,4022,32.656933,-97.068148
48,439,111514,6602,32.661292,-97.083223
48,439,111516,6285,32.661981,-97.122905
48,439,111521,8270,32.698708,-97.070745
48,439,111522,7592,32.699211,-97.089208
48,439,111523,8743,32.687042,-97.081206
48,439,111524,7886,32.698284,-97.107276
48,439,111525,6428,32.687972,-97.116246
48,439,111526,4242,32.702998,-97.138745
48,439,111529,4023,32.697376,-97.175332
48,439,111530,6113,32.666639,-97.151761
48,439,111531,4493,32.667636,-97.178462
48,439,111532,7063,32.660453,-97.198028
48,439,111533,5251,32.654004,-97.148322
48,439,111534,6314,32.655318,-97.179171
48,439,111536,3327,32.701073,-97.049933
48,439,111537,6880,32.686149,-97.048887
48,439,111538,5745,32.670001,-97.050933
48,439,111539,8945,32.65779,-97.050303
48,439,111540,6270,32.663095,-97.10463
48,439,111541,3934,32.651744,-97.10936
48,439,111542,6211,32.635203,-97.109009
48,439,111543,7182,32.649624,-97.125498
48,439,111544,7298,32.638212,-97.124191
48,439,111545,2442,32.692655,-97.158722
48,439,111546,6389,32.681242,-97.175619
48,439,111547,15275,32.637714,-97.084544
48,439,111548,7361,32.63538,-97.054418
48,439,111549,6408,32.594456,-97.055652
48,439,111550,12483,32.618917,-97.115445
48,439,111551,7066,32.605794,-97.130708
48,439,111552,3461,32.693221,-97.138905
48,439,111553,3970,32.685831,-97.138687
48,439,113001,3797,32.772686,-97.045663
48,439,113002,6606,32.734554,-97.041521
48,439,113102,4575,32.784652,-97.109171
48,439,113104,3319,32.778575,-97.090748
48,439,113107,2396,32.771708,-97.119411
48,439,113108,4400,32.7681,-97.134207
48,439,113109,3942,32.768016,-97.076764
48,439,113110,4183,32.766375,-97.090596
48,439,113111,3369,32.770405,-97.101858
48,439,113112,2894,32.76672,-97.10813
48,439,113113,3625,32.795371,-97.058978
48,439,113114,3899,32.784391,-97.074183
48,439,113115,3459,32.771914,-97.067943
48,439,113116,3783,32.77956,-97.065225
48,439,113206,5360,32.81779,-97.24976
48,439,113207,4221,32.886663,-97.226579
48,439,113210,6724,32.882713,-97.203164
48,439,113212,4092,32.830131,-97.242427
48,439,113213,3447,32.831533,-97.224251
48,439,113214,4761,32.871146,-97.232691
48,439,113215,4796,32.869784,-97.218801
48,439,113216,5299,32.851973,-97.228839
48,439,113217,4500,32.844104,-97.221602
48,439,113218,2390,32.869755,-97.194068
48,439,113220,6271,32.841344,-97.20278
48,439,113221,4798,32.853046,-97.204184
48,439,113301,3836,32.816319,-97.224505
48,439,113302,4060,32.804285,-97.233304
48,439,113403,2497,32.830143,-97.191737
48,439,113404,5612,32.830096,-97.174559
48,439,113405,5975,32.816032,-97.20034
48,439,113407,5431,32.817177,-97.159681
48,439,113408,5424,32.816998,-97.176023
48,439,113509,4425,32.845387,-97.091656
48,439,113510,4232,32.846389,-97.076243
48,439,113511,3683,32.826545,-97.115861
48,439,113512,5529,32.830265,-97.122497
48,439,113513,5381,32.828933,-97.07749
48,439,113514,5020,32.83047,-97.092231
48,439,113516,4107,32.858187,-97.091254
48,439,113517,3773,32.857367,-97.078303
48,439,113518,5258,32.857786,-97.070212
48,439,113519,5917,32.873574,-97.08925
48,439,113520,5208,32.871395,-97.074324
48,439,113607,4349,32.831889,-97.161028
48,439,113610,11126,32.898505,-97.164316
48,439,113611,4535,32.87231,-97.178102
48,439,113612,4356,32.859176,-97.169378
48,439,113613,4016,32.845547,-97.174958
48,439,113618,5600,32.82877,-97.143043
48,439,113619,4677,32.817893,-97.143322
48,439,113622,5773,32.87379,-97.133169
48,439,113623,3629,32.862801,-97.118836
48,439,113624,4201,32.855929,-97.116323
48,439,113625,3295,32.863517,-97.14605
48,439,113626,3753,32.85693,-97.147693
48,439,113627,5725,32.848441,-97.119778
48,439,113628,4365,32.841922,-97.119595
48,439,113629,4283,32.844476,-97.149366
48,439,113630,3433,32.846695,-97.144
48,439,113631,6464,32.915481,-97.107624
48,439,113632,5005,32.90218,-97.112447
48,439,113633,3968,32.88882,-97.113708
48,439,113634,4969,32.895641,-97.134422
48,439,113703,9179,32.956289,-97.066971
48,439,113705,5597,32.93142,-97.086384
48,439,113707,4957,32.964193,-97.109592
48,439,113709,4806,32.888287,-97.089761
48,439,113710,3758,32.957115,-97.095204
48,439,113711,3991,32.947732,-97.098559
48,439,113803,5632,32.887002,-97.246966
48,439,113808,6349,32.875256,-97.247232
48,439,113809,4700,32.866041,-97.252348
48,439,113810,4538,32.855952,-97.249976
48,439,113811,3648,32.847403,-97.255193
48,439,113812,5221,32.90324,-97.243834
48,439,113813,4961,32.899646,-97.227583
48,439,113814,3963,32.900465,-97.201571
48,439,113815,5659,32.916208,-97.205254
48,439,113816,5141,32.917947,-97.236258
48,439,113906,5793,32.956091,-97.171327
48,439,113907,6340,32.967318,-97.13838
48,439,113908,5261,32.932434,-97.168852
48,439,113909,7189,32.928496,-97.137451
48,439,113910,8081,32.959309,-97.21825
48,439,113911,7008,32.935758,-97.236145
48,439,113912,6051,32.932855,-97.202186
48,439,113916,4344,32.867681,-97.297969
48,439,113917,7409,32.866277,-97.272708
48,439,113918,5159,32.870439,-97.285168
48,439,113919,7343,32.883422,-97.280614
48,439,113920,5432,32.884872,-97.267004
48,439,113921,20235,32.911055,-97.274178
48,439,113922,17787,32.915669,-97.296934
48,439,113923,2797,32.872337,-97.309238
48,439,113924,4512,32.885998,-97.299317
48,439,113925,3905,32.878309,-97.296215
48,439,113926,12227,32.899862,-97.333106
48,439,113927,11260,32.963124,-97.289067
48,439,113928,8356,32.963588,-97.268655
48,439,113929,8361,32.946261,-97.270507
48,439,114003,7560,32.869279,-97.347969
48,439,114005,7801,32.868706,-97.380165
48,439,114006,6556,32.852945,-97.374883
48,439,114007,13123,32.842062,-97.412866
48,439,114008,11631,32.855722,-97.389763
48,439,114102,8097,32.879724,-97.444074
48,439,114103,20164,32.94678,-97.381327
48,439,114104,6844,32.928735,-97.437029
48,439,114203,5491,32.94352,-97.524534
48,439,114204,5893,32.898188,-97.530777
48,439,114205,3106,32.871705,-97.527471
48,439,114206,4468,32.838862,-97.515311
48,439,114207,5931,32.78362,-97.497027
48,439,121601,7326,32.744488,-97.151214
48,439,121604,6098,32.747392,-97.13777
48,439,121605,2960,32.748366,-97.125499
48,439,121606,3318,32.714243,-97.182727
48,439,121608,5173,32.700669,-97.189768
48,439,121609,6056,32.68512,-97.213674
48,439,121610,2327,32.687808,-97.194148
48,439,121611,4580,32.675967,-97.212839
48,439,121702,2079,32.752424,-97.091366
48,439,121703,5658,32.751013,-97.113538
48,439,121704,3429,32.749586,-97.103806
48,439,121903,5810,32.722578,-97.053056
48,439,121904,4505,32.725219,-97.059344
48,439,121905,5480,32.709803,-97.074271
48,439,121906,3944,32.717527,-97.071007
48,439,122001,4031,32.724407,-97.070779
48,439,122002,4815,32.731901,-97.07107
48,439,122100,6676,32.728368,-97.086843
48,439,122200,2149,32.741733,-97.106031
48,439,122300,4112,32.731785,-97.111256
48,439,122400,5760,32.725715,-97.115666
48,439,122500,3839,32.728604,-97.140519
48,439,122600,3844,32.714797,-97.138598
48,439,122700,4777,32.713226,-97.12325
48,439,122801,3709,32.715301,-97.111741
48,439,122802,4311,32.71181,-97.103197
48,439,122900,7476,32.713844,-97.089256
48,439,123000,6173,32.739983,-97.424251
48,439,123100,3012,32.737812,-97.310432
48,439,123200,1896,32.769242,-97.330242
48,439,123300,4539,32.753143,-97.335377
48,439,123400,2025,32.733816,-97.339088
48,439,123500,3048,32.723452,-97.315569
48,439,123600,2598,32.728192,-97.328625
48,439,980000,15,32.924385,-97.097907
48,441,10100,6165,32.469447,-99.70981
48,441,10200,2516,32.480124,-99.731833
48,441,10300,2318,32.483352,-99.750248
48,441,10400,2100,32.474058,-99.749085
48,441,10500,3409,32.474775,-99.765894
48,441,10600,3694,32.466367,-99.767834
48,441,10700,3656,32.465805,-99.749712
48,441,10800,1771,32.464947,-99.732623
48,441,10900,5797,32.449037,-99.704765
48,441,11000,1209,32.456686,-99.734461
48,441,11200,2777,32.456068,-99.748641
48,441,11300,4014,32.457313,-99.772592
48,441,11400,4604,32.441333,-99.779022
48,441,11500,2899,32.441372,-99.764049
48,441,11600,2684,32.437284,-99.750273
48,441,11700,2368,32.445939,-99.746775
48,441,11900,2307,32.436846,-99.737021
48,441,12000,1921,32.426674,-99.70622
48,441,12100,468,32.418311,-99.723826
48,441,12200,2229,32.424417,-99.737772
48,441,12300,4482,32.424618,-99.751979
48,441,12400,2372,32.41056,-99.752542
48,441,12500,3316,32.419499,-99.764582
48,441,12600,3171,32.422609,-99.77384
48,441,12700,7647,32.386683,-99.7613
48,441,12801,3098,32.400883,-99.770379
48,441,12802,3924,32.416071,-99.787781
48,441,12900,2242,32.416064,-99.820708
48,441,13000,625,32.426561,-99.840272
48,441,13100,6373,32.448104,-99.79592
48,441,13200,1993,32.466387,-99.844426
48,441,13300,2878,32.49301,-99.699756
48,441,13401,3736,32.425294,-99.797573
48,441,13402,6484,32.364063,-99.785297
48,441,13404,7527,32.368077,-99.701198
48,441,13500,7269,32.242676,-99.804446
48,441,13600,5463,32.450964,-100.004539
48,441,980000,0,32.411306,-99.684058
48,443,950100,984,30.159691,-102.356398
48,445,950100,2510,33.21004,-102.291337
48,445,950300,2619,33.17249,-102.280729
48,445,950400,7522,33.179158,-102.261906
48,447,950300,1641,33.139397,-99.13442
48,449,950100,2102,33.327787,-95.041649
48,449,950200,2647,33.157039,-95.085671
48,449,950300,8215,33.200019,-94.972852
48,449,950400,5774,33.139995,-94.877491
48,449,950500,2953,33.162605,-94.955114
48,449,950600,4516,33.165781,-94.979339
48,449,950700,1426,33.147097,-94.974463
48,449,950800,4701,33.146116,-94.958736
48,451,100,2443,31.502283,-100.468407
48,451,200,4447,31.50253,-100.450274
48,451,300,5309,31.483975,-100.41139
48,451,400,5897,31.481429,-100.442995
48,451,700,4228,31.465624,-100.419168
48,451,801,4275,31.431674,-100.412777
48,451,802,4250,31.446194,-100.405556
48,451,900,2612,31.453461,-100.430772
